col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,class
2.0000000000,9.0000000000,0.8033711810,0.7238276820,0.3367139020,0.3568062470,0.7753770490,0.1777137910,0.4964149310,0.9544280150,0.6090870310,0.6763259380,0.2224991160,0.7085614280,0.4211922100,0.9878473670,0.8984100590,0.9474928490,0.7587220490,0.9386188260,1.0000000000
2.0000000000,10.0000000000,0.2664003440,0.0827507560,0.4840182500,0.2317451550,0.8251152410,0.5261844850,0.9478845570,0.7058426660,0.0334114930,0.1010282530,0.4124514810,0.2329351780,0.2319205830,0.6595967750,0.1978340460,0.9854936010,0.4759749390,0.8803885850,1.0000000000
2.0000000000,11.0000000000,0.2039308330,0.9003009190,0.8497521600,0.8228519220,0.0748835220,0.4533699120,0.9114661980,0.2498963450,0.0429546390,0.1770467620,0.1725829990,0.7949384700,0.7067945790,0.7972366260,0.1398736750,0.0141081850,0.3601885680,0.5776461160,1.0000000000
2.0000000000,12.0000000000,0.1422444600,0.2994894960,0.0694613690,0.7672050640,0.3507324300,0.3916130110,0.3507580430,0.9958092750,0.9259273420,0.1101816610,0.2931524730,0.1684233420,0.6878184990,0.4848381340,0.8651797210,0.5039128030,0.1893533130,0.1905757350,1.0000000000
2.0000000000,13.0000000000,0.8223763110,0.9297424650,0.6363796410,0.7740290630,0.0697863790,0.9522018150,0.4583929230,0.8626057550,0.0208490370,0.0445296080,0.8286993440,0.4651604450,0.5285600710,0.9501449490,0.2053714200,0.0309955200,0.6409970400,0.0461425340,1.0000000000
2.0000000000,14.0000000000,0.0191845810,0.8606246790,0.8738017850,0.7822247430,0.4648661240,0.9101338520,0.1961067580,0.8440970620,0.2689161890,0.0190870420,0.4359616780,0.8826066480,0.2985362070,0.5182069520,0.9442522220,0.9227315260,0.0298528410,0.1531594140,1.0000000000
2.0000000000,15.0000000000,0.6421845420,0.6519656550,0.7394564640,0.8963245280,0.4225116350,0.4221116530,0.9579364720,0.1774829860,0.3806936870,0.5988806850,0.9951505600,0.0451761340,0.9774001280,0.8614566510,0.3834243310,0.5240249650,0.8348551130,0.8359809370,1.0000000000
2.0000000000,16.0000000000,0.8809589050,0.6782155160,0.3239770790,0.3504683320,0.1968930760,0.4254075430,0.3693724410,0.7464371730,0.3750067160,0.6607786190,0.4477019100,0.4240519350,0.6138839030,0.2596101040,0.8356556220,0.4521247240,0.1845322260,0.7262310100,0.0000000000
2.0000000000,17.0000000000,0.7613619540,0.7023317450,0.7833171170,0.7972542070,0.4375414440,0.9956048860,0.1820785880,0.7805309400,0.0085596740,0.7351734930,0.1887749470,0.0434785970,0.0922234530,0.1257523060,0.2463768930,0.9301861870,0.3675109070,0.7528523570,1.0000000000
2.0000000000,18.0000000000,0.9840476720,0.4214753990,0.2603174200,0.4416225600,0.1940551870,0.5731105370,0.6391192110,0.1157259940,0.1559977030,0.0513205460,0.2318222420,0.8114627690,0.6248248750,0.8819089340,0.8215354250,0.7775054250,0.9565320790,0.8877270730,1.0000000000
2.0000000000,19.0000000000,0.0575381360,0.3718586890,0.2395967610,0.2372711930,0.8446110240,0.7711415410,0.3057311800,0.6784226820,0.2149553730,0.9144524510,0.7731473870,0.7846879570,0.9162325730,0.0807304970,0.1891656650,0.5949751870,0.5212336610,0.3455697520,1.0000000000
2.0000000000,20.0000000000,0.0472298910,0.6699310630,0.9606150370,0.4502891280,0.1883303990,0.8394003380,0.1690673650,0.6178918680,0.8507301340,0.1161602590,0.8874631860,0.6358181100,0.1995372110,0.6796446740,0.8260396130,0.7481269060,0.3226008300,0.8450372460,1.0000000000
2.0000000000,21.0000000000,0.3315345410,0.5112445070,0.2361375110,0.6333668010,0.6150598890,0.6225956510,0.9057280720,0.9320175250,0.2499823340,0.3268471450,0.2147027930,0.7514368780,0.7308802420,0.6359755760,0.4867522930,0.2760669580,0.1510710370,0.8740933320,1.0000000000
2.0000000000,22.0000000000,0.6291645230,0.9360718150,0.9521693980,0.2972758510,0.5441341230,0.7949667670,0.8485828930,0.2975033850,0.5676488100,0.4089729310,0.0694862860,0.5439883910,0.3702881520,0.8367687400,0.6789094390,0.8522409920,0.8608595820,0.7920583090,1.0000000000
2.0000000000,23.0000000000,0.5967531180,0.0292221670,0.5763733410,0.6623612000,0.0512341830,0.2006516070,0.0928075420,0.6423290620,0.0587159940,0.2045007610,0.0373601930,0.3978352540,0.5656328060,0.6967780370,0.8106412920,0.1118236430,0.7424333400,0.6652915270,1.0000000000
2.0000000000,24.0000000000,0.8898558680,0.3370138640,0.2676670220,0.1462934570,0.6110265670,0.6079794630,0.9328840210,0.1008472820,0.6479921650,0.6393999830,0.4938407160,0.2788807450,0.8386525700,0.0485406970,0.5764649360,0.1333344170,0.7270123430,0.0247790230,1.0000000000
2.0000000000,25.0000000000,0.6556466450,0.7120066880,0.6433060510,0.6022479630,0.5483317770,0.4785963440,0.6918019940,0.7416601740,0.6268789890,0.7154173960,0.0988678940,0.4504705260,0.0133308290,0.2879646320,0.8114858070,0.6115148330,0.2737156800,0.3666195370,1.0000000000
2.0000000000,26.0000000000,0.7390089730,0.8811785070,0.3919035800,0.0559149970,0.1166624870,0.0188907300,0.2481313680,0.6725780920,0.1694967560,0.5067242200,0.5080834600,0.5058898510,0.8054691130,0.5516268730,0.1480825570,0.3420336080,0.1198055670,0.9171622210,0.0000000000
2.0000000000,27.0000000000,0.9166371120,0.3842961950,0.5831981750,0.6575869030,0.8692969430,0.6591901140,0.9852715140,0.9377442460,0.8943366030,0.8655468690,0.3062713480,0.7749863700,0.4964984340,0.3593206300,0.1817982850,0.3455473250,0.2289569700,0.2213485740,1.0000000000
2.0000000000,28.0000000000,0.4746809080,0.4115339770,0.9237062540,0.6101010280,0.7397760690,0.6514080550,0.9270926280,0.3965420140,0.8884773280,0.2513084080,0.3051460940,0.8353186210,0.1552428480,0.8324918400,0.1543453320,0.4804356310,0.2674355910,0.5402824420,1.0000000000
2.0000000000,29.0000000000,0.9408340460,0.5726607100,0.4405705520,0.2028206590,0.9989438590,0.7561457590,0.2342535730,0.3221561820,0.6168091080,0.2604229730,0.6949492520,0.8491627180,0.0439304010,0.7848005500,0.6310472450,0.3719696020,0.1752427670,0.1864613510,1.0000000000
2.0000000000,30.0000000000,0.5637156830,0.0934671710,0.1609321730,0.9683843680,0.5984494060,0.9925048260,0.5270066930,0.0379660070,0.9119022080,0.0131050910,0.3896014820,0.3086446230,0.6738695410,0.5734868950,0.2521393840,0.4005301410,0.0464086410,0.7964315940,1.0000000000
2.0000000000,31.0000000000,0.3847065390,0.0391094400,0.3395993880,0.5706478280,0.5227213280,0.7314954540,0.9890542800,0.3570919530,0.7072476850,0.2091779820,0.3260663700,0.0087346960,0.8893946790,0.6624112030,0.3804516740,0.5125965740,0.6102399540,0.9580286200,1.0000000000
2.0000000000,32.0000000000,0.7457550020,0.8094921400,0.2918834340,0.9606851310,0.8971293320,0.0510427090,0.5982514470,0.2563309190,0.5326892140,0.6293628090,0.0888136360,0.0331441510,0.4829260830,0.0551092440,0.5607931750,0.4887426900,0.4118513370,0.8566494900,1.0000000000
2.0000000000,33.0000000000,0.4708533160,0.7609376680,0.2314901530,0.3873523610,0.5812733240,0.7139670770,0.4396339960,0.9222980930,0.2774574220,0.9522105090,0.3702882230,0.4017958830,0.7674999660,0.8669484680,0.9332091850,0.3211884760,0.1799504490,0.4726297620,1.0000000000
2.0000000000,34.0000000000,0.5551622110,0.3485623350,0.3516884220,0.6181968330,0.8638732140,0.1041251110,0.7873164070,0.8538417620,0.8276909490,0.0775066870,0.7580502460,0.5047783270,0.6030696160,0.2976586100,0.9695480540,0.0208376570,0.5576480760,0.5263614050,1.0000000000
2.0000000000,35.0000000000,0.5585151380,0.3042982360,0.2068902460,0.9377259080,0.1721366760,0.0985988810,0.2767638040,0.8382336070,0.8070548480,0.7671968690,0.9498630530,0.3877421050,0.7044448580,0.8992912580,0.7354232950,0.7536260870,0.0088228550,0.6872835500,1.0000000000
2.0000000000,36.0000000000,0.2802348030,0.6160398230,0.9031727040,0.0951709750,0.3903513040,0.4888333280,0.0994623970,0.5346612180,0.7474385750,0.1967741480,0.9905525100,0.2669286130,0.7432487780,0.9910309440,0.0770646920,0.6918338540,0.9714641810,0.2345727540,1.0000000000
2.0000000000,37.0000000000,0.9816754210,0.9778935820,0.0943855620,0.1200693410,0.9254378480,0.2339237080,0.5690093500,0.7561280970,0.2390407310,0.2949303990,0.9406121740,0.1015739770,0.4099316900,0.7271614130,0.0357470510,0.2052460630,0.1336715120,0.8245735150,0.0000000000
2.0000000000,38.0000000000,0.0869209170,0.5701109280,0.8133665960,0.1139955570,0.5711164620,0.7219157630,0.8547197090,0.4655944670,0.0726643590,0.2167512580,0.5810198660,0.0731806320,0.9697619690,0.3370962070,0.9087156470,0.8370528570,0.7924217230,0.7220529830,1.0000000000
2.0000000000,39.0000000000,0.6153744710,0.4690746910,0.3659866070,0.3283235290,0.1178927370,0.3829822770,0.3906127260,0.3656726750,0.6281028370,0.3445450120,0.1164924660,0.8666132970,0.9778928790,0.5040135820,0.0906861270,0.8905455490,0.0240717490,0.7092109320,1.0000000000
2.0000000000,40.0000000000,0.9086027560,0.5466229060,0.8284653030,0.2583345190,0.6296209880,0.0735994490,0.3349352790,0.0292048580,0.2646512140,0.1301128440,0.8711513810,0.2167900560,0.5783954790,0.2712210550,0.4169230260,0.2540566780,0.4012882880,0.0397514500,0.0000000000
2.0000000000,41.0000000000,0.0163673670,0.7280323150,0.4580640430,0.6298573100,0.1437968950,0.3725026910,0.6827312210,0.2386510950,0.7208778470,0.3991150760,0.5012209430,0.7128699470,0.3312056960,0.8480075130,0.8030204720,0.6747487630,0.6123747740,0.9694690970,1.0000000000
2.0000000000,42.0000000000,0.0639825190,0.5984223960,0.5300010340,0.4573538440,0.3611156250,0.8282435200,0.5349841870,0.4946349400,0.5189075270,0.7777325400,0.4540334890,0.6598454150,0.4022945060,0.6711769450,0.9599582680,0.0689116330,0.1495980680,0.3323311610,1.0000000000
2.0000000000,43.0000000000,0.9233584110,0.0258781610,0.4190646630,0.4307660630,0.5282496880,0.2634549230,0.0076666730,0.3034644100,0.9011343030,0.1176505010,0.2974877110,0.7330150240,0.3442003720,0.9061697200,0.1325402220,0.8825224460,0.6003537760,0.5822086380,1.0000000000
2.0000000000,44.0000000000,0.1708436190,0.4752383990,0.4907352630,0.1357585680,0.6625804760,0.0574444380,0.1601440050,0.6243720530,0.6125332950,0.2362129080,0.9873299190,0.4147224720,0.7883405810,0.0224179680,0.4952636070,0.2129535440,0.3490034870,0.7853782080,1.0000000000
2.0000000000,45.0000000000,0.5905646600,0.2156722070,0.7026046410,0.8376096690,0.0283371310,0.1495888850,0.6178215340,0.8703716650,0.9567900360,0.5458231690,0.6012986620,0.2758558830,0.8640885440,0.0068026250,0.1054335820,0.4252183120,0.8272574150,0.3982933980,1.0000000000
2.0000000000,46.0000000000,0.7132659920,0.3617080050,0.3601311730,0.9005787790,0.7703714650,0.5717729060,0.9374066360,0.4274815070,0.2368376660,0.8853291110,0.8404369950,0.6868945100,0.6345213080,0.5576648870,0.7548621240,0.0859755060,0.9340180900,0.6695362940,1.0000000000
2.0000000000,47.0000000000,0.4644417850,0.3511102910,0.3016370400,0.4663703420,0.2631207700,0.0666767850,0.1477396800,0.7721060580,0.3020811000,0.0374321820,0.1451739100,0.0976525660,0.0613690110,0.3330533820,0.5664797790,0.4340469830,0.1013323570,0.0866336020,1.0000000000
2.0000000000,48.0000000000,0.3759802020,0.8187561890,0.8102200030,0.5419492030,0.4051637060,0.8980753940,0.7294712860,0.6682806110,0.9397043230,0.1868247820,0.9132749620,0.5316358720,0.2177464380,0.4348888580,0.9216797750,0.3800258900,0.5222579730,0.5016445410,1.0000000000
2.0000000000,49.0000000000,0.8356116960,0.5007449330,0.5712342550,0.1813941090,0.0120429460,0.3836394800,0.4058992920,0.9736898910,0.4903888850,0.3869449820,0.7020816970,0.3027415100,0.9621150090,0.9180808040,0.3630250420,0.6326960310,0.3885874570,0.1165971500,1.0000000000
2.0000000000,50.0000000000,0.1465362260,0.4420650360,0.7612774270,0.4718663880,0.4928706760,0.6867704530,0.0870406550,0.7775565330,0.8174805190,0.8133115820,0.1203481890,0.8308481990,0.9055438860,0.4050134300,0.0669248020,0.4760832030,0.9426845800,0.1340104830,1.0000000000
2.0000000000,51.0000000000,0.0698303970,0.1563105230,0.0806424550,0.4254603770,0.2391565670,0.5826430700,0.0784723000,0.9477515620,0.0830929500,0.3387749830,0.5691424250,0.2901768660,0.9252663770,0.3236978080,0.4718457190,0.7347460690,0.3415654760,0.9730401790,1.0000000000
2.0000000000,52.0000000000,0.8705790970,0.4546739060,0.8942703070,0.0118551680,0.2826396940,0.9430052670,0.5554069860,0.4110430440,0.8756749730,0.4838465470,0.2073307440,0.0156653950,0.5473603020,0.1197946430,0.4364375310,0.4087876180,0.8537620860,0.0207637460,1.0000000000
2.0000000000,53.0000000000,0.4073520280,0.2625369980,0.5471126230,0.5635029340,0.9681807740,0.4941374870,0.9779894360,0.5793482080,0.9194230600,0.5797857940,0.9257510740,0.9748519390,0.6476561420,0.0119239190,0.4526174710,0.4280812930,0.9227347940,0.3874519500,1.0000000000
2.0000000000,54.0000000000,0.2236097650,0.4269056670,0.6921374050,0.2176679840,0.6598149570,0.4683292360,0.6887464710,0.4887996160,0.1338377480,0.1788969540,0.5367948260,0.6941310880,0.0462642260,0.4707508780,0.7103136060,0.9933120750,0.4529846220,0.6490625790,1.0000000000
2.0000000000,55.0000000000,0.9495291620,0.5305440200,0.4653433380,0.6685660490,0.3763519180,0.3544775870,0.8863307010,0.4682336880,0.6367212650,0.2712634930,0.1970134210,0.8088071490,0.9849261710,0.5795051860,0.3543654560,0.7165971030,0.8196861740,0.5079212620,1.0000000000
2.0000000000,56.0000000000,0.5222864360,0.2880513290,0.9815061180,0.3348035210,0.7924267790,0.2933323960,0.7784452570,0.6315228120,0.2854177860,0.4020929030,0.1699606860,0.8541673460,0.1288888060,0.1850755460,0.6275852690,0.8192104230,0.0736434390,0.2663794330,1.0000000000
2.0000000000,57.0000000000,0.6275254830,0.2531322710,0.0390830830,0.7653345460,0.2560151030,0.9455112780,0.4149643350,0.3427471340,0.7963490140,0.3423755070,0.5765108620,0.1243025560,0.1766508420,0.1304919560,0.5941202430,0.7646336880,0.8278042740,0.9529233940,1.0000000000
2.0000000000,58.0000000000,0.8847223610,0.6243009130,0.1136885360,0.9761755190,0.8733551950,0.5090516630,0.3291865110,0.6355500790,0.5539991920,0.8827362030,0.7907475690,0.7193460370,0.1186622860,0.6283210270,0.4750858490,0.5625721880,0.9767199140,0.3244614060,1.0000000000
2.0000000000,59.0000000000,0.5005991500,0.2775260700,0.5213375560,0.3722391980,0.5616407110,0.7021672000,0.3752698320,0.7517697680,0.4475178810,0.5358844100,0.0176538290,0.5819239800,0.9899846910,0.3904263820,0.2816653320,0.9960819250,0.0177408680,0.9614466700,1.0000000000
2.0000000000,60.0000000000,0.4164944020,0.8364191040,0.7351311560,0.0637500780,0.0064964010,0.7619016780,0.1894765140,0.5244319370,0.7765027490,0.9469053960,0.6455263330,0.5996742620,0.5096904940,0.2757613120,0.7442386680,0.8647493190,0.7041223250,0.9224570750,1.0000000000
2.0000000000,61.0000000000,0.5117104920,0.6619239160,0.4694324960,0.8053027930,0.8063199360,0.9711672980,0.8115719250,0.0542320160,0.3875027970,0.3598636910,0.4604888020,0.3453965340,0.1466978490,0.6848876820,0.3220488500,0.6349955070,0.3950292090,0.5546787050,1.0000000000
2.0000000000,62.0000000000,0.4870586390,0.5435486320,0.7099141530,0.7146431430,0.2674936790,0.5656134560,0.8607708830,0.5975826780,0.7603926490,0.7972785140,0.9363485180,0.3685613740,0.0980853370,0.2147057760,0.2761663170,0.5713639270,0.3623728160,0.2755044190,1.0000000000
2.0000000000,63.0000000000,0.7955715310,0.5813069780,0.3148346370,0.4758050490,0.1018298860,0.5956864970,0.4324612290,0.3113030510,0.6696654840,0.9844230680,0.4803795700,0.7582729400,0.1152985580,0.7421092310,0.0583879680,0.5593894180,0.8134388910,0.4657095840,1.0000000000
2.0000000000,64.0000000000,0.0296740410,0.7650690460,0.5038715590,0.6457907780,0.0472420400,0.6389451620,0.5408288130,0.0800229230,0.4755863590,0.5707060640,0.3380531910,0.7435301590,0.7523618570,0.1023295730,0.6540775110,0.0607622220,0.6856048340,0.7594111800,1.0000000000
2.0000000000,65.0000000000,0.4993969300,0.2202382380,0.1718991900,0.6258870420,0.4127579240,0.6727830820,0.6154959420,0.3794833380,0.0534735240,0.0811218780,0.4269087310,0.3232931730,0.1804894670,0.6520581190,0.3387042190,0.3740864300,0.9055451890,0.2039323850,1.0000000000
2.0000000000,66.0000000000,0.0236062090,0.2342742970,0.1400246990,0.7841140530,0.7508180090,0.2745009720,0.7928014890,0.3111001000,0.9493743720,0.1892626980,0.7387254660,0.2007244380,0.8396913040,0.6262142200,0.5227111640,0.6102871730,0.4961469830,0.0002626230,1.0000000000
2.0000000000,67.0000000000,0.4533634110,0.0967260890,0.2238340960,0.2507718670,0.9619141600,0.7783005480,0.4543271720,0.9885977540,0.7653601600,0.3738876460,0.9208854110,0.8607846140,0.8563802610,0.9042392860,0.5074256600,0.0255497010,0.5906643750,0.6550381420,1.0000000000
2.0000000000,68.0000000000,0.2299964950,0.8986760640,0.6946733840,0.3194854110,0.7870940260,0.6465773210,0.1864400750,0.4332455770,0.7016727850,0.7804710060,0.0588631260,0.5583687980,0.7786006090,0.7636726510,0.0511008430,0.3019309170,0.8973482560,0.9299533840,1.0000000000
2.0000000000,69.0000000000,0.5070605320,0.1249892210,0.3975062250,0.9408748890,0.8188935030,0.4014577850,0.7264042950,0.5103482670,0.5421733420,0.7649251450,0.4671399540,0.4993801820,0.5702061960,0.0577106360,0.2706429870,0.8477025660,0.5317281440,0.7291173400,1.0000000000
2.0000000000,70.0000000000,0.0963635690,0.4051123350,0.3836838370,0.7282001860,0.5574727740,0.2265948810,0.5723848510,0.0148808820,0.1032357950,0.4122943000,0.4727058590,0.6516125190,0.6089061930,0.6748140650,0.8582654840,0.8062899460,0.8457354740,0.1258287490,1.0000000000
2.0000000000,71.0000000000,0.3909097990,0.4814509820,0.7294424900,0.7941226910,0.0973207910,0.0795869040,0.0642917760,0.0931710120,0.6801817170,0.9654431270,0.7625953830,0.5248854670,0.4275810440,0.3071969800,0.7049171860,0.7078613070,0.4883672130,0.5850327410,1.0000000000
2.0000000000,72.0000000000,0.3797013380,0.4631527460,0.5404502450,0.3072194060,0.7989559400,0.2185331740,0.3863010940,0.9580221840,0.3131428980,0.6637915850,0.5504913080,0.0595925890,0.4575125050,0.3737305320,0.2064149950,0.0973097640,0.4221132170,0.4596914150,1.0000000000
2.0000000000,73.0000000000,0.6451460570,0.7489604800,0.4516163980,0.2239266280,0.3175652200,0.7082963530,0.6274754010,0.5717723060,0.4215835820,0.8005403630,0.9551964980,0.5507078610,0.0342960980,0.0696970130,0.0273455960,0.5326761060,0.2453350940,0.4298785400,1.0000000000
2.0000000000,74.0000000000,0.2069354120,0.8545028680,0.2756515860,0.8508382570,0.7174638660,0.0885882190,0.9743576090,0.2235612770,0.2572848050,0.5537718380,0.2459793670,0.8269267560,0.6820797670,0.7040992820,0.1680936180,0.7844674460,0.0040930580,0.4986450070,1.0000000000
2.0000000000,75.0000000000,0.9348127790,0.1967426850,0.6823001740,0.3223422960,0.0018891820,0.7544811960,0.5050170060,0.7351634640,0.1642399700,0.0599528540,0.6513899760,0.4903040890,0.4434457210,0.0281340360,0.1065886600,0.8693948390,0.4641212010,0.1757824470,1.0000000000
2.0000000000,76.0000000000,0.0108278320,0.2320873860,0.4737964630,0.0019721540,0.9877132780,0.6647307740,0.5882539630,0.2905495080,0.2053940040,0.2409547680,0.3169816900,0.1415769460,0.9294496660,0.5994138030,0.5952172870,0.9069112800,0.5806930030,0.1610659580,1.0000000000
2.0000000000,77.0000000000,0.6102721990,0.2074395830,0.8199770690,0.5522359840,0.9802073560,0.6905079750,0.5059269130,0.3340972610,0.0288306240,0.9928419970,0.5125123200,0.9029260070,0.1343492560,0.2210841730,0.1585964060,0.7939511300,0.4781226840,0.4920840550,1.0000000000
2.0000000000,78.0000000000,0.5169606480,0.9628231770,0.5272652610,0.3433096800,0.8608383440,0.2976905400,0.2998311550,0.8059402070,0.9914717140,0.5726750710,0.4638513220,0.1939139920,0.5376959330,0.4517685060,0.9727112920,0.0913426980,0.0571130390,0.8199235600,1.0000000000
2.0000000000,79.0000000000,0.3424839860,0.0062498320,0.6880583110,0.4385938400,0.5147154780,0.3081773120,0.5907641820,0.5877430520,0.3575308660,0.5040600740,0.8936152020,0.3901132450,0.5226337290,0.1798170920,0.6579825990,0.5895266950,0.7548005070,0.5645754650,1.0000000000
2.0000000000,80.0000000000,0.2587954060,0.9514510560,0.1740035320,0.9454074270,0.2987328360,0.9378224130,0.5121850660,0.5448002120,0.5062442720,0.1386370630,0.8054655340,0.7826147410,0.8786429200,0.3629882860,0.2354907880,0.5068357780,0.6764901690,0.5930705560,1.0000000000
2.0000000000,81.0000000000,0.9279266670,0.6210889910,0.4985114720,0.3032242120,0.1624277340,0.4323690860,0.1019638090,0.9102346150,0.8053871520,0.4611476110,0.6404793280,0.0198308580,0.3357949820,0.4664788020,0.2436795490,0.9676895050,0.0938325050,0.4373969670,1.0000000000
2.0000000000,82.0000000000,0.6898102470,0.3286868560,0.9771213060,0.1568976570,0.9025436020,0.8124708200,0.0741665540,0.4184592800,0.7241831770,0.6838459310,0.9680011670,0.6641030770,0.8477286250,0.6400995940,0.5820071530,0.4200254460,0.0950279090,0.5143971510,1.0000000000
2.0000000000,83.0000000000,0.2482968550,0.7397710660,0.6585405060,0.9939712470,0.1520271590,0.1967826720,0.1068309990,0.7959671680,0.3330857750,0.0892066870,0.8058631950,0.6079083620,0.0570022650,0.7511653150,0.6011992050,0.9337428110,0.6934684100,0.1691146970,1.0000000000
2.0000000000,84.0000000000,0.0378917980,0.9905187240,0.5925732790,0.5937628090,0.8555454490,0.3291758550,0.2845240110,0.7230862680,0.1450849280,0.4733314030,0.5230302270,0.6005332610,0.7240520360,0.2419279170,0.0421080260,0.5368241660,0.7090439880,0.4465548390,1.0000000000
2.0000000000,85.0000000000,0.5749714840,0.1524171720,0.0503066990,0.5499819440,0.5192821930,0.8633785080,0.9989300760,0.7118632530,0.7142079870,0.7042386970,0.9654403130,0.6690183900,0.1391690500,0.8910367420,0.4898562720,0.2335130360,0.6544088150,0.7469541340,1.0000000000
2.0000000000,86.0000000000,0.2219923760,0.8618218290,0.8983838520,0.0350010330,0.6485515220,0.1307456820,0.6553286110,0.9648944130,0.8565714320,0.9441246940,0.0403888340,0.6206887000,0.3727204390,0.8007169100,0.7749516570,0.8150422330,0.7688402380,0.0564406110,1.0000000000
2.0000000000,87.0000000000,0.1178775780,0.5063617010,0.9380707240,0.8620552090,0.5345690550,0.4384187270,0.7398692750,0.1861364280,0.5811280890,0.2499956120,0.7693513110,0.6306003030,0.0169729330,0.8115807780,0.7981767160,0.5417344120,0.1687661270,0.7746916290,1.0000000000
2.0000000000,88.0000000000,0.7942020190,0.0871013270,0.1780272120,0.5266038280,0.4866316040,0.0356917370,0.4822865710,0.8222622500,0.1110246230,0.7228309450,0.5590786630,0.5772771280,0.6686519660,0.5398472250,0.5519170090,0.7681495520,0.6633752580,0.6319035000,1.0000000000
2.0000000000,89.0000000000,0.4426983830,0.1812148890,0.7850574630,0.6772755970,0.8388439440,0.1592112700,0.0301163980,0.2218798900,0.5755606940,0.4351467970,0.4299594250,0.1470924050,0.8712132840,0.1395508480,0.5868081720,0.0417739050,0.6270382200,0.3822053980,1.0000000000
2.0000000000,90.0000000000,0.6042743970,0.0136897100,0.0205506390,0.4993037310,0.8153539140,0.5924490950,0.8636785190,0.1290537590,0.1930481460,0.6352452360,0.8521876560,0.7484060540,0.9598745130,0.5240443850,0.9871167960,0.9143044490,0.2779741800,0.3407874630,1.0000000000
2.0000000000,91.0000000000,0.9179281080,0.2693679620,0.7522481180,0.6867993060,0.3560550990,0.0101766860,0.0182126490,0.8148158900,0.3670244690,0.7291165430,0.1009642480,0.0615164030,0.5117743180,0.2383098190,0.8701440010,0.3066563060,0.4330815310,0.0712150680,1.0000000000
2.0000000000,92.0000000000,0.9568823110,0.7365007940,0.1522738850,0.4898089630,0.3127846820,0.0910583600,0.2202057470,0.7663217830,0.2244356890,0.5234984040,0.3507672340,0.9412880600,0.6606360120,0.7778655960,0.3326328130,0.9171219860,0.2550274190,0.4808011470,0.0000000000
2.0000000000,93.0000000000,0.6199201670,0.1858501940,0.2529274870,0.1991473810,0.9410724690,0.5187825140,0.3194705280,0.7021233310,0.2894061220,0.1449646990,0.9014735630,0.4876877820,0.6550426350,0.1446131540,0.4275848400,0.5876801310,0.5696693640,0.9039723090,1.0000000000
2.0000000000,94.0000000000,0.1254991480,0.7077296720,0.4796237700,0.1650735890,0.1584088050,0.4660251540,0.7019448320,0.1467341760,0.5885498820,0.2156810020,0.1573641590,0.8700276580,0.5389495910,0.7712054850,0.2567120170,0.8998927740,0.6290115200,0.2231819110,1.0000000000
2.0000000000,95.0000000000,0.0390601060,0.7894723340,0.1008689140,0.0767583900,0.9929307730,0.9839406910,0.2043071590,0.4755607080,0.1313426560,0.8932821380,0.2220721550,0.0012815310,0.3103386270,0.7298148410,0.9379512170,0.8025057760,0.8680528550,0.0333634770,1.0000000000
2.0000000000,96.0000000000,0.4783911960,0.0348844170,0.4284864530,0.8683663540,0.1317001660,0.2430243740,0.4251763180,0.2756137210,0.1793926920,0.8179781670,0.2396883620,0.5192861820,0.0322733430,0.5666914860,0.5002220720,0.2947964060,0.4478849320,0.6933196250,1.0000000000
2.0000000000,97.0000000000,0.2702094190,0.8127424750,0.5866617390,0.0271608880,0.6811719120,0.5350652800,0.7499292180,0.6837637710,0.0992928200,0.8365605810,0.8190283760,0.0850014960,0.9081947480,0.8547712400,0.6686149970,0.1905611900,0.3818272910,0.2858916950,1.0000000000
2.0000000000,98.0000000000,0.7603789960,0.9695290360,0.0464244940,0.3685539860,0.0932696880,0.9195096510,0.8698021680,0.4343747920,0.5653419630,0.3162675510,0.1392461590,0.4816372330,0.6653162170,0.0404254620,0.6897134400,0.4468051860,0.7123137360,0.1279826110,0.0000000000
2.0000000000,99.0000000000,0.0018702060,0.1082561400,0.7245500330,0.3986110110,0.2004377690,0.1347738220,0.2271361770,0.0774681770,0.7827596950,0.5928420550,0.1509177150,0.8964641770,0.5031661100,0.9650367930,0.8444567450,0.5813491000,0.6376554180,0.0629038690,1.0000000000
2.0000000000,100.0000000000,0.8964337490,0.6750692370,0.7486625040,0.4847221080,0.9290334630,0.0126583220,0.4484810760,0.1216071580,0.7344662000,0.7176313970,0.2804079540,0.8885365020,0.7133052930,0.4974496500,0.3720294390,0.9524881350,0.5461240600,0.4848824100,1.0000000000
2.0000000000,101.0000000000,0.7288783990,0.9983716590,0.3813723560,0.4066677590,0.5935332390,0.8207672890,0.1162713020,0.5284487440,0.8405493850,0.9605448450,0.6767393930,0.4754265970,0.8724873690,0.5073606330,0.4113803000,0.7408194490,0.7864221410,0.1958583250,1.0000000000
2.0000000000,102.0000000000,0.4216717440,0.7769980810,0.1299005210,0.2483176310,0.9462953190,0.2720889130,0.8369309990,0.2437968580,0.5037065300,0.6714875690,0.3958958020,0.5929777060,0.8548773870,0.0949002430,0.6996267290,0.2297751250,0.2067118040,0.2326331570,1.0000000000
